repeat,seed,fold,method,accuracy,sensitivity,specificity,precision,mcc,f1,auc_roc,tp,tn,fp,fn
4,53,2,AWMKPCA160-L1-SRC,0.851063829787234,0.8936170212765957,0.8085106382978723,0.8235294117647058,0.7046843459023204,0.8571428571428571,0.9162516976007243,42,38,9,5
4,53,3,PCA160-SRC (proposed),0.8085106382978723,0.8297872340425532,0.7872340425531915,0.7959183673469388,0.6175806794999419,0.8125,0.9076505205975555,39,37,10,8
4,53,3,DeepLSE160-SRC,0.7340425531914894,0.723404255319149,0.7446808510638298,0.7391304347826086,0.4681910919173118,0.7311827956989247,0.797193300135808,34,35,12,13
4,53,3,AE160-SRC,0.7127659574468085,0.7021276595744681,0.723404255319149,0.717391304347826,0.4256282653793743,0.7096774193548387,0.7822544137618832,33,34,13,14
4,53,3,CKSAAP-KPCA160-MP,0.7978723404255319,0.8297872340425532,0.7659574468085106,0.78,0.5969620057957092,0.8041237113402062,0.8872793119058398,39,36,11,8
4,53,3,CKSAAP-KPCA160-L1-SRC,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.574468085106383,0.7872340425531915,0.8827523766410141,37,37,10,10
4,53,3,AWMKPCA160-L1-SRC,0.8085106382978723,0.8723404255319149,0.7446808510638298,0.7735849056603774,0.622111364203209,0.82,0.8990493435943866,41,35,12,6
4,53,4,PCA160-SRC (proposed),0.7872340425531915,0.851063829787234,0.723404255319149,0.7547169811320755,0.5792071321891946,0.8,0.8836577636939792,40,34,13,7
4,53,4,DeepLSE160-SRC,0.6702127659574468,0.7021276595744681,0.6382978723404256,0.66,0.3411211461689767,0.6804123711340206,0.739248528746039,33,30,17,14
4,53,4,AE160-SRC,0.6595744680851063,0.6808510638297872,0.6382978723404256,0.6530612244897959,0.3194382824999699,0.6666666666666666,0.7356269805341784,32,30,17,15
4,53,4,CKSAAP-KPCA160-MP,0.851063829787234,0.8723404255319149,0.8297872340425532,0.8367346938775511,0.7027642214999339,0.8541666666666666,0.9103666817564509,41,39,8,6
4,53,4,CKSAAP-KPCA160-L1-SRC,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.574468085106383,0.7872340425531915,0.8746038931643277,37,37,10,10
